Turno;Curso;Unidade de execução;Turma;Inscritos no turno;Turnos com capacidade superior à capacidade das características das salas;Turno com inscrições superiores à capacidade das salas;Dia da Semana;Início;Fim;Slots;Características pedidas;Sala da aula;Lotação
L2101-1PL03;LETI-PL;Electromagnetismo;ET-PLB2;15;;;Sex;18:00:00;19:30:00;3;Lab ISTA;;
L2101-1T01;LETI-PL;Electromagnetismo;ET-PLB2, ET-PLB1;34;;;Seg;21:00:00;22:30:00;3;Sala de Aulas normal;;
L2101-1T01;LETI-PL;Electromagnetismo;ET-PLB2, ET-PLB1;34;;;Qua;21:00:00;22:30:00;3;Sala de Aulas normal;;
L2101PL02;LETI;Electromagnetismo;ETB1;50;;;Qua;09:30:00;11:00:00;3;Lab ISTA;;
L2101PL03;LETI;Electromagnetismo;ETB2;35;;;Qua;11:00:00;12:30:00;3;Lab ISTA;;
L2101PL04;LETI;Electromagnetismo;ETB3;39;;;Sex;11:00:00;12:30:00;3;Lab ISTA;;
L2101PL05;LETI;Electromagnetismo;ETB4;21;;;Sex;13:00:00;14:30:00;3;Lab ISTA;;
L2101T01;LETI;Electromagnetismo;ETB4, ETB3, ETB2, ETB1;145;;;Seg;08:00:00;09:30:00;3;Anfiteatro aulas;;
L2101T01;LETI;Electromagnetismo;ETB4, ETB3, ETB2, ETB1;145;;;Qua;08:00:00;09:30:00;3;Anfiteatro aulas;;
L2103-1T01;LETI-PL, LEI-PL;Mecânica e Electricidade;EI-PLA2, EI-PLA1, ET-PLA2, ET-PLA1;72;;;Qua;18:00:00;19:30:00;3;Sala de Aulas normal;;
L2103-1T01;LETI-PL, LEI-PL;Mecânica e Electricidade;EI-PLA2, EI-PLA1, ET-PLA2, ET-PLA1;72;;;Qui;18:00:00;19:30:00;3;Sala de Aulas normal;;
L2103-1TP02;LETI-PL, LEI-PL;Mecânica e Electricidade;EI-PLA2, EI-PLA1, ET-PLA2, ET-PLA1;72;;;Sex;18:00:00;19:30:00;3;Sala de Aulas normal;;
L2103T01;LETI, LEI;Mecânica e Electricidade;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;185;;;Seg;13:00:00;14:30:00;3;Anfiteatro aulas;;
L2103T01;LETI, LEI;Mecânica e Electricidade;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;185;;;Ter;13:00:00;14:30:00;3;Anfiteatro aulas;;
L2103TP02;LETI, LEI;Mecânica e Electricidade;ETA2, ETA1;57;;;Qui;13:00:00;14:30:00;3;Sala de Aulas normal;;
L2103TP03;LETI, LEI;Mecânica e Electricidade;ETA4, ETA3;27;;;Qui;16:00:00;17:30:00;3;Sala de Aulas normal;;
L2103TP04;LETI, LEI;Mecânica e Electricidade;EIA4, EIA3;49;;;Sex;14:30:00;16:00:00;3;Sala de Aulas normal;;
L2103TP05;LETI, LEI;Mecânica e Electricidade;EIA2, EIA1;52;;;Sex;16:00:00;17:30:00;3;Sala de Aulas normal;;
L2204TP01;MIA;Materiais em Arquitectura;ARA2;32;;;Qui;09:30:00;11:00:00;3;Arq 9;;
L2204TP01;MIA;Materiais em Arquitectura;ARA2;32;;;Qui;08:00:00;09:30:00;3;0;;
L2204TP02;MIA;Materiais em Arquitectura;ARA1;31;;;Qui;08:00:00;09:30:00;3;Anfiteatro aulas;;
L2204TP02;MIA;Materiais em Arquitectura;ARA1;31;;;Qui;11:00:00;12:30:00;3;Arq 9;;
L2205PL01;MIA;Arquitectura I;ARA1;33;;;Ter;11:00:00;12:30:00;3;Arq 6;;
L2205PL01;MIA;Arquitectura I;ARA1;33;;;Ter;09:30:00;11:00:00;3;Arq 6;;
L2205PL01;MIA;Arquitectura I;ARA1;33;;;Qua;11:00:00;12:30:00;3;Arq 3;;
L2205PL01;MIA;Arquitectura I;ARA1;33;;;Qua;09:30:00;11:00:00;3;Arq 3;;
L2205PL01;MIA;Arquitectura I;ARA1;33;;;Sex;13:00:00;14:30:00;3;Sala de Aulas normal;;
L2205PL01;MIA;Arquitectura I;ARA1;33;;;Sex;14:30:00;16:00:00;3;Arq 3;;
L2205PL02;MIA;Arquitectura I;ARA2;30;;;Ter;11:00:00;12:30:00;3;Arq 4;;
L2205PL02;MIA;Arquitectura I;ARA2;30;;;Ter;09:30:00;11:00:00;3;Arq 4;;
L2205PL02;MIA;Arquitectura I;ARA2;30;;;Qua;09:30:00;11:00:00;3;Arq 4;;
L2205PL02;MIA;Arquitectura I;ARA2;30;;;Qua;11:00:00;12:30:00;3;Arq 4;;
L2205PL02;MIA;Arquitectura I;ARA2;30;;;Sex;14:30:00;16:00:00;3;Sala de Aulas normal;;
L2205PL02;MIA;Arquitectura I;ARA2;30;;;Sex;13:00:00;14:30:00;3;Arq 4;;
L2207TP01;MIA;Desenho I;ARA1;33;;;Ter;16:00:00;17:30:00;3;Arq 3;;
L2207TP01;MIA;Desenho I;ARA1;33;;;Ter;14:30:00;16:00:00;3;Arq 3;;
L2207TP02;MIA;Desenho I;ARA2;30;;;Ter;14:30:00;16:00:00;3;Arq 4;;
L2207TP02;MIA;Desenho I;ARA2;30;;;Ter;16:00:00;17:30:00;3;Arq 4;;
L2214PL01;MIA;Projecto de Arquitectura I;ARD2, ARD1;21;;;Seg;11:00:00;12:30:00;3;Arq 3;;
L2214PL01;MIA;Projecto de Arquitectura I;ARD2, ARD1;21;;;Seg;09:30:00;11:00:00;3;Arq 3;;
L2214PL01;MIA;Projecto de Arquitectura I;ARD2, ARD1;21;;;Qua;16:00:00;17:30:00;3;Arq 3;;
L2214PL01;MIA;Projecto de Arquitectura I;ARD2, ARD1;21;;;Sex;11:00:00;12:30:00;3;Arq 3;;
L2214PL01;MIA;Projecto de Arquitectura I;ARD2, ARD1;21;;;Sex;09:30:00;11:00:00;3;Arq 3;;
L2214PL02;MIA;Projecto de Arquitectura I;ARD4, ARD3;23;;;Seg;11:00:00;12:30:00;3;Arq 1;;
L2214PL02;MIA;Projecto de Arquitectura I;ARD4, ARD3;23;;;Seg;09:30:00;11:00:00;3;Arq 1;;
L2214PL02;MIA;Projecto de Arquitectura I;ARD4, ARD3;23;;;Qua;16:00:00;17:30:00;3;Arq 1;;
L2214PL02;MIA;Projecto de Arquitectura I;ARD4, ARD3;23;;;Sex;11:00:00;12:30:00;3;Arq 1;;
L2214PL02;MIA;Projecto de Arquitectura I;ARD4, ARD3;23;;;Sex;09:30:00;11:00:00;3;Arq 1;;
L2214PL03;MIA;Projecto de Arquitectura I;ARD6, ARD5;23;;;Seg;11:00:00;12:30:00;3;Arq 2;;
L2214PL03;MIA;Projecto de Arquitectura I;ARD6, ARD5;23;;;Seg;09:30:00;11:00:00;3;Arq 2;;
L2214PL03;MIA;Projecto de Arquitectura I;ARD6, ARD5;23;;;Qua;16:00:00;17:30:00;3;Arq 2;;
L2214PL03;MIA;Projecto de Arquitectura I;ARD6, ARD5;23;;;Sex;11:00:00;12:30:00;3;Arq 2;;
L2214PL03;MIA;Projecto de Arquitectura I;ARD6, ARD5;23;;;Sex;09:30:00;11:00:00;3;Arq 2;;
L2214S04;MIA;Projecto de Arquitectura I;ARD6, ARD5, ARD4, ARD3, ARD2, ARD1;67;;;Qua;14:30:00;16:00:00;3;Anfiteatro aulas;;
L2216T01;MIA;Estruturas I;ARA1;35;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
L2216T02;MIA;Estruturas I;ARA2;42;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
L2245PL01;MIA;Arquitectura III;ARB1;34;;;Seg;16:00:00;17:30:00;3;Arq 5;;
L2245PL01;MIA;Arquitectura III;ARB1;34;;;Seg;14:30:00;16:00:00;3;Arq 5;;
L2245PL01;MIA;Arquitectura III;ARB1;34;;;Qua;11:00:00;12:30:00;3;Arq 5;;
L2245PL01;MIA;Arquitectura III;ARB1;34;;;Qua;09:30:00;11:00:00;3;Arq 5;;
L2245PL01;MIA;Arquitectura III;ARB1;34;;;Sex;16:00:00;17:30:00;3;Arq 5;;
L2245PL01;MIA;Arquitectura III;ARB1;34;;;Sex;14:30:00;16:00:00;3;Arq 5;;
L2245PL02;MIA;Arquitectura III;ARB2;32;;;Seg;16:00:00;17:30:00;3;Arq 6;;
L2245PL02;MIA;Arquitectura III;ARB2;32;;;Seg;14:30:00;16:00:00;3;Arq 6;;
L2245PL02;MIA;Arquitectura III;ARB2;32;;;Qua;11:00:00;12:30:00;3;Arq 6;;
L2245PL02;MIA;Arquitectura III;ARB2;32;;;Qua;09:30:00;11:00:00;3;Arq 6;;
L2245PL02;MIA;Arquitectura III;ARB2;32;;;Sex;16:00:00;17:30:00;3;Arq 6;;
L2245PL02;MIA;Arquitectura III;ARB2;32;;;Sex;14:30:00;16:00:00;3;Arq 6;;
L2246TP01;MIA;Desenho III;ARB1;41;;;Ter;14:30:00;16:00:00;3;Arq 5;;
L2246TP01;MIA;Desenho III;ARB1;41;;;Ter;16:00:00;17:30:00;3;Arq 5;;
L2246TP02;MIA;Desenho III;ARB2;31;;;Ter;16:00:00;17:30:00;3;Arq 6;;
L2246TP02;MIA;Desenho III;ARB2;31;;;Ter;14:30:00;16:00:00;3;Arq 5;;
L2251TP01;MIA;Gramáticas de Composição e Representação III;ARC4, ARC3;29;;;Seg;08:00:00;09:30:00;3;Laboratório de Informática;;
L2251TP01;MIA;Gramáticas de Composição e Representação III;ARC4, ARC3;29;;;Qua;17:30:00;19:00:00;3;Laboratório de Informática;;
L2251TP02;MIA;Gramáticas de Composição e Representação III;ARC2, ARC1;36;;;Seg;17:30:00;19:00:00;3;Laboratório de Informática;;
L2251TP02;MIA;Gramáticas de Composição e Representação III;ARC2, ARC1;36;;;Qui;08:00:00;09:30:00;3;Laboratório de Informática;;
L2251TP03;MIA;Gramáticas de Composição e Representação III;ARC6, ARC5;21;;;Qua;08:00:00;09:30:00;3;Laboratório de Informática;;
L2251TP03;MIA;Gramáticas de Composição e Representação III;ARC6, ARC5;21;;;Sex;08:00:00;09:30:00;3;Laboratório de Informática;;
L2258TP01;MIA;Projecto Urbano III;ARD6, ARD5;21;;;Qui;16:00:00;17:30:00;3;Arq 2;;
L2258TP01;MIA;Projecto Urbano III;ARD6, ARD5;21;;;Qui;14:30:00;16:00:00;3;Arq 2;;
L2258TP02;MIA;Projecto Urbano III;ARD4, ARD3;20;;;Sex;14:30:00;16:00:00;3;Arq 1;;
L2258TP02;MIA;Projecto Urbano III;ARD4, ARD3;20;;;Sex;16:00:00;17:30:00;3;Arq 1;;
L2258TP03;MIA;Projecto Urbano III;ARD2, ARD1;17;;;Sex;16:00:00;17:30:00;3;Arq 2;;
L2258TP03;MIA;Projecto Urbano III;ARD2, ARD1;17;;;Sex;14:30:00;16:00:00;3;Arq 2;;
L2260T01;MIA;Estruturas III;ARB1;43;;;Seg;11:00:00;12:30:00;3;Arq 9;;
L2260T02;MIA;Estruturas III;ARB2;38;;;Seg;09:30:00;11:00:00;3;Arq 9;;
L2274TP01;MIA;Projecto Urbano II;ARC6, ARC5;20;;;Seg;14:30:00;16:00:00;3;Arq 2;;
L2274TP01;MIA;Projecto Urbano II;ARC6, ARC5;20;;;Seg;16:00:00;17:30:00;3;Arq 2;;
L2274TP02;MIA;Projecto Urbano II;ARC2, ARC1;32;;;Qui;11:00:00;12:30:00;3;Arq 4;;
L2274TP02;MIA;Projecto Urbano II;ARC2, ARC1;32;;;Qui;09:30:00;11:00:00;3;Arq 4;;
L2274TP03;MIA;Projecto Urbano II;ARC4, ARC3;16;;;Qui;16:00:00;17:30:00;3;Arq 1;;
L2274TP03;MIA;Projecto Urbano II;ARC4, ARC3;16;;;Qui;14:30:00;16:00:00;3;Arq 1;;
L5001TP01;LP;Métodos e Áreas de Aplicação da Psicologia;PA4, PA3, PA2, PA1;105;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5001TP01;LP;Métodos e Áreas de Aplicação da Psicologia;PA4, PA3, PA2, PA1;105;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5004-1PL02;LIGE;Microeconomia;IB4, IB3;29;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5004-1PL02;LIGE;Microeconomia;IB4, IB3;29;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5004-1PL03;LIGE;Microeconomia;IB2, IB1;51;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5004-1PL03;LIGE;Microeconomia;IB2, IB1;51;;;Sex;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5004-1T01;LIGE;Microeconomia;IB4, IB3, IB2, IB1;80;;;Ter;09:30:00;11:00:00;3;Anfiteatro aulas;;
L5004-2PL04;LG;Microeconomia;GA3;38;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5004-2PL04;LG;Microeconomia;GA3;38;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5004-2PL05;LG;Microeconomia;GA6;41;;;Ter;16:00:00;17:30:00;3;Sala de Aulas normal;;
L5004-2PL05;LG;Microeconomia;GA6;41;;;Qui;16:00:00;17:30:00;3;Sala de Aulas normal;;
L5004-2PL06;LG;Microeconomia;GA4;35;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5004-2PL06;LG;Microeconomia;GA4;35;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5004-2PL07;LG;Microeconomia;GAi;31;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5004-2PL07;LG;Microeconomia;GAi;31;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5004-2PL08;LG;Microeconomia;GA1;39;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5004-2PL08;LG;Microeconomia;GA1;39;;;Sex;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5004-2PL09;LG;Microeconomia;GA2;39;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5004-2PL09;LG;Microeconomia;GA2;39;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5004-2PL10;LG;Microeconomia;GA7;30;;;Qui;14:30:00;16:00:00;3;Sala de Aulas normal;;
L5004-2PL10;LG;Microeconomia;GA7;30;;;Sex;14:30:00;16:00:00;3;Sala de Aulas normal;;
L5004-2PL11;LG;Microeconomia;GA5;39;;;Qui;16:00:00;17:30:00;3;Sala de Aulas normal;;
L5004-2PL11;LG;Microeconomia;GA5;39;;;Sex;16:00:00;17:30:00;3;Sala de Aulas normal;;
L5004-2T01;LG;Microeconomia;GAi;31;;;Seg;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5004-2T02;LG;Microeconomia;GA4, GA3, GA2, GA1;151;;;Seg;09:30:00;11:00:00;3;Anfiteatro aulas;;
L5004-2T03;LG;Microeconomia;GA7, GA6, GA5;110;;;Qua;16:00:00;17:30:00;3;Anfiteatro aulas;;
L5004-3PL02;LGIL;Microeconomia;GILA2;26;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5004-3PL02;LGIL;Microeconomia;GILA2;26;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5004-3PL03;LGIL;Microeconomia;GILA1;32;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5004-3PL03;LGIL;Microeconomia;GILA1;32;;;Sex;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5004-3T01;LGIL;Microeconomia;GILA2, GILA1;58;;;Seg;09:30:00;11:00:00;3;Anfiteatro aulas;;
L5004PL02;LIGE-PL;Microeconomia;I-PLB1;38;;;Qua;21:00:00;22:30:00;3;Sala de Aulas normal;;
L5004PL02;LIGE-PL;Microeconomia;I-PLB1;38;;;Qua;19:30:00;21:00:00;3;Sala de Aulas normal;;
L5004T01;LIGE-PL;Microeconomia;I-PLB1;38;;;Seg;21:00:00;22:30:00;3;Sala de Aulas normal;;
L5014PL02;LE;Economia Sectorial;EC2;33;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5014PL03;LE;Economia Sectorial;EC1;46;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5014T01;LE;Economia Sectorial;EC2, EC1;79;;;Seg;08:00:00;09:30:00;3;Anfiteatro aulas;;
L5014T01;LE;Economia Sectorial;EC2, EC1;79;;;Qua;08:00:00;09:30:00;3;Anfiteatro aulas;;
L5020TP01;LE;Economia da Inovação e do Conhecimento;EC2, EC1;38;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5020TP01;LE;Economia da Inovação e do Conhecimento;EC2, EC1;38;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5021T01;LE;Economia do Trabalho e dos Recursos Humanos;EB2, EB1;73;;;Ter;13:00:00;14:30:00;3;Anfiteatro aulas;;
L5021TP02;LE;Economia do Trabalho e dos Recursos Humanos;EB2;32;;;Qua;14:30:00;16:00:00;3;Sala de Aulas normal;;
L5021TP02;LE;Economia do Trabalho e dos Recursos Humanos;EB2;32;;;Qui;16:00:00;17:30:00;3;Sala de Aulas normal;;
L5021TP03;LE;Economia do Trabalho e dos Recursos Humanos;EB1;41;;;Qua;16:00:00;17:30:00;3;Sala de Aulas normal;;
L5021TP03;LE;Economia do Trabalho e dos Recursos Humanos;EB1;41;;;Qui;14:30:00;16:00:00;3;Sala de Aulas normal;;
L5024TP01;LGM;Marketing Operacional;GMKB1;46;;;Seg;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5024TP01;LGM;Marketing Operacional;GMKB1;46;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5024TP01;LGM;Marketing Operacional;GMKB1;46;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5026TP01;LA, LA-PL;Culturas: Identificações e Diferenciações;LAPLA1, A-A1;40;;;Seg;14:30:00;16:00:00;3;Sala de Aulas normal;;
L5026TP01;LA, LA-PL;Culturas: Identificações e Diferenciações;LAPLA1, A-A1;40;;;Qua;16:00:00;17:30:00;3;Sala de Aulas normal;;
L5027-1PL04;LG, LGM;Matemática;GA7;36;;;Seg;13:00:00;14:30:00;3;Sala de Aulas normal;;
L5027-1PL04;LG, LGM;Matemática;GA7;36;;;Ter;13:00:00;14:30:00;3;Sala de Aulas normal;;
L5027-1PL05;LG, LGM;Matemática;GA4;34;;;Ter;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5027-1PL05;LG, LGM;Matemática;GA4;34;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5027-1PL06;LG, LGM;Matemática;GA2;35;;;Ter;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5027-1PL06;LG, LGM;Matemática;GA2;35;;;Sex;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5027-1PL07;LG, LGM;Matemática;GA1;36;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5027-1PL07;LG, LGM;Matemática;GA1;36;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5027-1PL08;LG, LGM;Matemática;GMKA1;32;;;Ter;14:30:00;16:00:00;3;Sala de Aulas normal;;
L5027-1PL08;LG, LGM;Matemática;GMKA1;32;;;Qui;16:00:00;17:30:00;3;Sala de Aulas normal;;
L5027-1PL09;LG, LGM;Matemática;GMKA2;32;;;Ter;16:00:00;17:30:00;3;Sala de Aulas normal;;
L5027-1PL09;LG, LGM;Matemática;GMKA2;32;;;Qui;14:30:00;16:00:00;3;Sala de Aulas normal;;
L5027-1PL10;LG, LGM;Matemática;GA3;40;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5027-1PL10;LG, LGM;Matemática;GA3;40;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5027-1PL11;LG, LGM;Matemática;GAi;26;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5027-1PL11;LG, LGM;Matemática;GAi;26;;;Sex;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5027-1PL12;LG, LGM;Matemática;GA6;34;;;Qui;13:00:00;14:30:00;3;Sala de Aulas normal;;
L5027-1PL12;LG, LGM;Matemática;GA6;34;;;Sex;14:30:00;16:00:00;3;Sala de Aulas normal;;
L5027-1PL13;LG, LGM;Matemática;GA5;32;;;Qui;14:30:00;16:00:00;3;Sala de Aulas normal;;
L5027-1PL13;LG, LGM;Matemática;GA5;32;;;Sex;13:00:00;14:30:00;3;Sala de Aulas normal;;
L5027-1T01;LG, LGM;Matemática;GAi;26;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5027-1T02;LG, LGM;Matemática;GA4, GA3, GA2, GA1;145;;;Qua;11:00:00;12:30:00;3;Anfiteatro aulas;;
L5027-1T03;LG, LGM;Matemática;GMKA2, GMKA1, GA7, GA6, GA5;166;;;Qua;14:30:00;16:00:00;3;Anfiteatro aulas;;
L5027-2PL02;LGIL;Matemática;GILA1;28;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5027-2PL02;LGIL;Matemática;GILA1;28;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5027-2PL03;LGIL;Matemática;GILA2;26;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5027-2PL03;LGIL;Matemática;GILA2;26;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5027-2T01;LGIL;Matemática;GILA2, GILA1;54;;;Qua;09:30:00;11:00:00;3;Anfiteatro aulas;;
L5027PL02;LFC;Matemática;FCA3;37;;;Seg;14:30:00;16:00:00;3;Sala de Aulas normal;;
L5027PL02;LFC;Matemática;FCA3;37;;;Ter;13:00:00;14:30:00;3;Sala de Aulas normal;;
L5027PL03;LFC;Matemática;FCA1;37;;;Seg;14:30:00;16:00:00;3;Sala de Aulas normal;;
L5027PL03;LFC;Matemática;FCA1;37;;;Qui;14:30:00;16:00:00;3;Sala de Aulas normal;;
L5027PL04;LFC;Matemática;FCA2;37;;;Seg;16:00:00;17:30:00;3;Sala de Aulas normal;;
L5027PL04;LFC;Matemática;FCA2;37;;;Qui;13:00:00;14:30:00;3;Sala de Aulas normal;;
L5027T01;LFC;Matemática;FCA3, FCA2, FCA1;111;;;Qua;16:00:00;17:30:00;3;Anfiteatro aulas;;
L5029PL03;LFC;Direito das Sociedades Comerciais;FCB1;39;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5029PL04;LFC;Direito das Sociedades Comerciais;FCB2;35;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5029T01;LFC;Direito das Sociedades Comerciais;FCB2;35;;;Ter;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5029T02;LFC;Direito das Sociedades Comerciais;FCB1;39;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5033-1TP01;ISCTE-IUL;Empreendedorismo;CI-IBS1;38;;;Seg;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5033-1TP01;ISCTE-IUL;Empreendedorismo;CI-IBS1;38;;;Sex;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5033TP01;LG, LGIL;Empreendedorismo;GC3;40;;;Seg;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5033TP01;LG, LGIL;Empreendedorismo;GC3;40;;;Ter;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5033TP02;LG, LGIL;Empreendedorismo;GCi;42;;;Seg;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5033TP02;LG, LGIL;Empreendedorismo;GCi;42;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5033TP03;LG, LGIL;Empreendedorismo;GC2;41;;;Seg;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5033TP03;LG, LGIL;Empreendedorismo;GC2;41;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5033TP04;LG, LGIL;Empreendedorismo;GC5;33;;;Seg;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5033TP04;LG, LGIL;Empreendedorismo;GC5;33;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5033TP05;LG, LGIL;Empreendedorismo;GC1;40;;;Seg;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5033TP05;LG, LGIL;Empreendedorismo;GC1;40;;;Sex;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5033TP06;LG, LGIL;Empreendedorismo;GC4;35;;;Seg;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5033TP06;LG, LGIL;Empreendedorismo;GC4;35;;;Sex;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5033TP07;LG, LGIL;Empreendedorismo;GC6, GILC1;34;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5033TP07;LG, LGIL;Empreendedorismo;GC6, GILC1;34;;;Sex;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5036TP01;LFC;Avaliação e Reestruturação de Empresas;FCC1;46;;;Ter;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5036TP01;LFC;Avaliação e Reestruturação de Empresas;FCC1;46;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5036TP02;LFC;Avaliação e Reestruturação de Empresas;FCC2;33;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5036TP02;LFC;Avaliação e Reestruturação de Empresas;FCC2;33;;;Sex;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5037TP01;LGIL;Gestão Logística;GILB1;37;;;Ter;14:30:00;16:00:00;3;Sala de Aulas normal;;
L5037TP01;LGIL;Gestão Logística;GILB1;37;;;Ter;16:00:00;17:30:00;3;Sala de Aulas normal;;
L5040TP01;LGM;Metodologias de Marketing e Negociação Comercial;GMKB1;47;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5040TP01;LGM;Metodologias de Marketing e Negociação Comercial;GMKB1;47;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5040TP01;LGM;Metodologias de Marketing e Negociação Comercial;GMKB1;47;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5042TP01;LGM;Sistemas de Informação de Marketing e Apoio à Decisão;GMKC1;38;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5042TP01;LGM;Sistemas de Informação de Marketing e Apoio à Decisão;GMKC1;38;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5042TP01;LGM;Sistemas de Informação de Marketing e Apoio à Decisão;GMKC1;38;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5045TP01;LGIL;Gestão da Cadeia de Abastecimento;GILC1;40;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
L5045TP01;LGIL;Gestão da Cadeia de Abastecimento;GILC1;40;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5045TP01;LGIL;Gestão da Cadeia de Abastecimento;GILC1;40;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5048TP01;LGIL;Gestão do Retalho;GILB1;38;;;Seg;13:00:00;14:30:00;3;Sala de Aulas normal;;
L5048TP01;LGIL;Gestão do Retalho;GILB1;38;;;Seg;14:30:00;16:00:00;3;Sala de Aulas normal;;
L5048TP01;LGIL;Gestão do Retalho;GILB1;38;;;Ter;13:00:00;14:30:00;3;Sala de Aulas normal;;
L5049-1TP01;LFC, LGIL;Gestão da Energia;FCC2, FCC1, GILC1;15;;;Ter;08:00:00;09:30:00;3;Sala de Aulas normal;;
L5049-1TP01;LFC, LGIL;Gestão da Energia;FCC2, FCC1, GILC1;15;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
L5067-1TP01;LA, LA-PL;Problemáticas Centrais da Reflexão Antropológica;LAPLA1, A-A1;38;;;Ter;14:30:00;16:00:00;3;Sala de Aulas normal;;
